20453077796	,OOS	,2016-11-25 14:10:09	,2016-11-25 14:10:09
20449415619	,OOS	,2016-11-25 14:10:08	,2016-11-25 14:10:09
20447384644	,OOS	,2016-11-25 14:10:08	,2016-11-25 14:10:08
20444762839	,OOS	,2016-11-25 14:10:08	,2016-11-25 14:10:08
20443756595	,OOS	,2016-11-25 14:10:08	,2016-11-25 14:10:08
20442750395	,OOS	,2016-11-25 14:10:08	,2016-11-25 14:10:08
20439474767	,OOS	,2016-11-25 14:10:07	,2016-11-25 14:10:07
20430110482	,OOS	,2016-11-25 14:10:07	,2016-11-25 14:10:07
20428390657	,OOS	,2016-11-25 14:10:07	,2016-11-25 14:10:07
20424047247	,OOS	,2016-11-25 14:10:07	,2016-11-25 14:10:07
20419799717	,OOS	,2016-11-25 14:10:06	,2016-11-25 14:10:07
